Country_or_Other,Date_Time,NewCases,NewDeaths,NewRecovered
Nepal,2020-05-11 12:58:33.169745,24.0,0.0,
Cambodia,2020-05-11 12:58:33.169745,0.0,0.0,
Uganda,2020-05-11 12:58:33.169745,0.0,0.0,
Bermuda,2020-05-11 12:58:33.169745,1.0,1.0,
Trinidad and Tobago,2020-05-11 12:58:33.169745,0.0,0.0,
Guyana,2020-05-11 12:58:33.169745,5.0,0.0,
Mozambique,2020-05-11 12:58:33.169745,12.0,0.0,
Aruba,2020-05-11 12:58:33.169745,0.0,0.0,
Monaco,2020-05-11 12:58:33.169745,0.0,0.0,
Bahamas,2020-05-11 12:58:33.169745,1.0,0.0,
Barbados,2020-05-11 12:58:33.169745,0.0,0.0,
Cayman Islands,2020-05-11 12:58:33.169745,3.0,0.0,
Liechtenstein,2020-05-11 12:58:33.169745,0.0,0.0,
Sint Maarten,2020-05-11 12:58:33.169745,0.0,0.0,
Libya,2020-05-11 12:58:33.169745,0.0,0.0,
French Polynesia,2020-05-11 12:58:33.169745,0.0,0.0,
Malawi,2020-05-11 12:58:33.169745,1.0,0.0,
Yemen,2020-05-11 12:58:33.169745,5.0,1.0,
Syria,2020-05-11 12:58:33.169745,0.0,0.0,
Angola,2020-05-11 12:58:33.169745,2.0,0.0,
Macao,2020-05-11 12:58:33.169745,0.0,0.0,
Mongolia,2020-05-11 12:58:33.169745,0.0,0.0,
Saint Martin,2020-05-11 12:58:33.169745,0.0,0.0,
Eritrea,2020-05-11 12:58:33.169745,0.0,0.0,
Zimbabwe,2020-05-11 12:58:33.169745,0.0,0.0,
Antigua and Barbuda,2020-05-11 12:58:33.169745,0.0,0.0,
Botswana,2020-05-11 12:58:33.169745,1.0,0.0,
Timor-Leste,2020-05-11 12:58:33.169745,0.0,0.0,
Gambia,2020-05-11 12:58:33.169745,2.0,0.0,
Grenada,2020-05-11 12:58:33.169745,0.0,0.0,
Laos,2020-05-11 12:58:33.169745,0.0,0.0,
Belize,2020-05-11 12:58:33.169745,0.0,0.0,
Fiji,2020-05-11 12:58:33.169745,0.0,0.0,
New Caledonia,2020-05-11 12:58:33.169745,0.0,0.0,
Saint Lucia,2020-05-11 12:58:33.169745,0.0,0.0,
St. Vincent Grenadines,2020-05-11 12:58:33.169745,0.0,0.0,
Nicaragua,2020-05-11 12:58:33.169745,0.0,0.0,
Curaçao,2020-05-11 12:58:33.169745,0.0,0.0,
Dominica,2020-05-11 12:58:33.169745,0.0,0.0,
Namibia,2020-05-11 12:58:33.169745,0.0,0.0,
Burundi,2020-05-11 12:58:33.169745,0.0,0.0,
Saint Kitts and Nevis,2020-05-11 12:58:33.169745,0.0,0.0,
Falkland Islands,2020-05-11 12:58:33.169745,0.0,0.0,
Turks and Caicos,2020-05-11 12:58:33.169745,0.0,0.0,
Vatican City,2020-05-11 12:58:33.169745,0.0,0.0,
Comoros,2020-05-11 12:58:33.169745,0.0,0.0,
Montserrat,2020-05-11 12:58:33.169745,0.0,0.0,
Greenland,2020-05-11 12:58:33.169745,0.0,0.0,
Seychelles,2020-05-11 12:58:33.169745,0.0,0.0,
Suriname,2020-05-11 12:58:33.169745,0.0,0.0,
MS Zaandam,2020-05-11 12:58:33.169745,0.0,0.0,
Bhutan,2020-05-11 12:58:33.169745,2.0,0.0,
Mauritania,2020-05-11 12:58:33.169745,0.0,0.0,
Papua New Guinea,2020-05-11 12:58:33.169745,0.0,0.0,
British Virgin Islands,2020-05-11 12:58:33.169745,0.0,0.0,
Caribbean Netherlands,2020-05-11 12:58:33.169745,0.0,0.0,
St. Barth,2020-05-11 12:58:33.169745,0.0,0.0,
Western Sahara,2020-05-11 12:58:33.169745,0.0,0.0,
Anguilla,2020-05-11 12:58:33.169745,0.0,0.0,
Saint Pierre Miquelon,2020-05-11 12:58:33.169745,0.0,0.0,
China,2020-05-10 10:00:44.432606,14.0,0.0,
USA,2020-05-10 10:00:44.432606,20329.0,750.0,
Spain,2020-05-10 10:00:44.432606,1880.0,143.0,
UK,2020-05-10 10:00:44.432606,3923.0,268.0,
Italy,2020-05-10 10:00:44.432606,802.0,165.0,
Russia,2020-05-10 10:00:44.432606,11012.0,88.0,
France,2020-05-10 10:00:44.432606,312.0,70.0,
Germany,2020-05-10 10:00:44.432606,555.0,20.0,
Brazil,2020-05-10 10:00:44.432606,6638.0,467.0,
Turkey,2020-05-10 10:00:44.432606,1542.0,47.0,
Iran,2020-05-10 10:00:44.432606,1383.0,51.0,
Canada,2020-05-10 10:00:44.432606,1146.0,177.0,
Peru,2020-05-10 10:00:44.432606,2292.0,75.0,
India,2020-05-10 10:00:44.432606,4353.0,111.0,
Belgium,2020-05-10 10:00:44.432606,485.0,75.0,
Netherlands,2020-05-10 10:00:44.432606,245.0,18.0,
Saudi Arabia,2020-05-10 10:00:44.432606,1912.0,7.0,
Mexico,2020-05-10 10:00:44.432606,1938.0,193.0,
Pakistan,2020-05-10 10:00:44.432606,1598.0,23.0,
Switzerland,2020-05-10 10:00:44.432606,54.0,3.0,
Ecuador,2020-05-10 10:00:44.432606,488.0,410.0,
Chile,2020-05-10 10:00:44.432606,1647.0,8.0,
Portugal,2020-05-10 10:00:44.432606,175.0,9.0,
Sweden,2020-05-10 10:00:44.432606,401.0,5.0,
Singapore,2020-05-10 10:00:44.432606,876.0,0.0,
Ireland,2020-05-10 10:00:44.432606,236.0,12.0,
Belarus,2020-05-10 10:00:44.432606,921.0,5.0,
Qatar,2020-05-10 10:00:44.432606,1189.0,1.0,
UAE,2020-05-10 10:00:44.432606,781.0,13.0,
Israel,2020-05-10 10:00:44.432606,23.0,5.0,
Poland,2020-05-10 10:00:44.432606,345.0,15.0,
Austria,2020-05-10 10:00:44.432606,38.0,3.0,
Japan,2020-05-10 10:00:44.432606,114.0,17.0,
Romania,2020-05-10 10:00:44.432606,231.0,22.0,
Ukraine,2020-05-10 10:00:44.432606,522.0,15.0,
Bangladesh,2020-05-10 10:00:44.432606,887.0,14.0,
Indonesia,2020-05-10 10:00:44.432606,387.0,14.0,
Colombia,2020-05-10 10:00:44.432606,568.0,18.0,
S. Korea,2020-05-10 10:00:44.432606,34.0,0.0,
Philippines,2020-05-10 10:00:44.432606,184.0,15.0,
Denmark,2020-05-10 10:00:44.432606,110.0,3.0,
Dominican Republic,2020-05-10 10:00:44.432606,465.0,3.0,
Serbia,2020-05-10 10:00:44.432606,82.0,2.0,
South Africa,2020-05-10 10:00:44.432606,595.0,8.0,
Egypt,2020-05-10 10:00:44.432606,436.0,11.0,
Kuwait,2020-05-10 10:00:44.432606,1065.0,9.0,
Panama,2020-05-10 10:00:44.432606,212.0,6.0,
Czechia,2020-05-10 10:00:44.432606,28.0,4.0,
Norway,2020-05-10 10:00:44.432606,6.0,0.0,
Australia,2020-05-10 10:00:44.432606,12.0,0.0,
Malaysia,2020-05-10 10:00:44.432606,67.0,0.0,
Morocco,2020-05-10 10:00:44.432606,153.0,2.0,
Argentina,2020-05-10 10:00:44.432606,258.0,5.0,
Finland,2020-05-10 10:00:44.432606,82.0,2.0,
Algeria,2020-05-10 10:00:44.432606,165.0,8.0,
Kazakhstan,2020-05-10 10:00:44.432606,115.0,0.0,
Bahrain,2020-05-10 10:00:44.432606,167.0,0.0,
Moldova,2020-05-10 10:00:44.432606,60.0,8.0,
Afghanistan,2020-05-10 10:00:44.432606,369.0,5.0,
Nigeria,2020-05-10 10:00:44.432606,248.0,15.0,
Ghana,2020-05-10 10:00:44.432606,0.0,0.0,
Luxembourg,2020-05-10 10:00:44.432606,9.0,0.0,
Oman,2020-05-10 10:00:44.432606,175.0,0.0,
Armenia,2020-05-10 10:00:44.432606,138.0,1.0,
Hungary,2020-05-10 10:00:44.432606,50.0,8.0,
Thailand,2020-05-10 10:00:44.432606,5.0,0.0,
Iraq,2020-05-10 10:00:44.432606,88.0,2.0,
Greece,2020-05-10 10:00:44.432606,6.0,0.0,
Cameroon,2020-05-10 10:00:44.432606,305.0,6.0,
Azerbaijan,2020-05-10 10:00:44.432606,97.0,1.0,
Bolivia,2020-05-10 10:00:44.432606,171.0,8.0,
Uzbekistan,2020-05-10 10:00:44.432606,69.0,0.0,
Croatia,2020-05-10 10:00:44.432606,11.0,3.0,
Guinea,2020-05-10 10:00:44.432606,104.0,0.0,
Bosnia and Herzegovina,2020-05-10 10:00:44.432606,27.0,5.0,
Bulgaria,2020-05-10 10:00:44.432606,44.0,1.0,
Honduras,2020-05-10 10:00:44.432606,59.0,1.0,
Iceland,2020-05-10 10:00:44.432606,0.0,0.0,
Cuba,2020-05-10 10:00:44.432606,12.0,3.0,
Estonia,2020-05-10 10:00:44.432606,6.0,0.0,
Senegal,2020-05-10 10:00:44.432606,75.0,2.0,
Ivory Coast,2020-05-10 10:00:44.432606,33.0,0.0,
North Macedonia,2020-05-10 10:00:44.432606,20.0,0.0,
New Zealand,2020-05-10 10:00:44.432606,2.0,0.0,
Lithuania,2020-05-10 10:00:44.432606,35.0,1.0,
Slovenia,2020-05-10 10:00:44.432606,3.0,1.0,
Slovakia,2020-05-10 10:00:44.432606,2.0,0.0,
Sudan,2020-05-10 10:00:44.432606,201.0,6.0,
Djibouti,2020-05-10 10:00:44.432606,21.0,0.0,
Somalia,2020-05-10 10:00:44.432606,57.0,3.0,
Hong Kong,2020-05-10 10:00:44.432606,3.0,0.0,
Tunisia,2020-05-10 10:00:44.432606,0.0,0.0,
Mayotte,2020-05-10 10:00:44.432606,35.0,0.0,
Kyrgyzstan,2020-05-10 10:00:44.432606,71.0,0.0,
DRC,2020-05-10 10:00:44.432606,54.0,2.0,
Guatemala,2020-05-10 10:00:44.432606,67.0,0.0,
Latvia,2020-05-10 10:00:44.432606,9.0,0.0,
Cyprus,2020-05-10 10:00:44.432606,6.0,1.0,
El Salvador,2020-05-10 10:00:44.432606,105.0,0.0,
Albania,2020-05-10 10:00:44.432606,12.0,0.0,
Sri Lanka,2020-05-10 10:00:44.432606,9.0,0.0,
Lebanon,2020-05-10 10:00:44.432606,36.0,0.0,
Maldives,2020-05-10 10:00:44.432606,45.0,0.0,
Niger,2020-05-10 10:00:44.432606,6.0,1.0,
Costa Rica,2020-05-10 10:00:44.432606,12.0,0.0,
Andorra,2020-05-10 10:00:44.432606,1.0,0.0,
Burkina Faso,2020-05-10 10:00:44.432606,3.0,1.0,
Guinea-Bissau,2020-05-10 10:00:44.432606,85.0,0.0,
Paraguay,2020-05-10 10:00:44.432606,24.0,0.0,
Diamond Princess,2020-05-10 10:00:44.432606,0.0,0.0,
Uruguay,2020-05-10 10:00:44.432606,5.0,1.0,
Mali,2020-05-10 10:00:44.432606,12.0,1.0,
Kenya,2020-05-10 10:00:44.432606,23.0,2.0,
Gabon,2020-05-10 10:00:44.432606,0.0,0.0,
Georgia,2020-05-10 10:00:44.432606,9.0,0.0,
San Marino,2020-05-10 10:00:44.432606,0.0,0.0,
Tajikistan,2020-05-10 10:00:44.432606,0.0,0.0,
Channel Islands,2020-05-10 10:00:44.432606,0.0,0.0,
Jordan,2020-05-10 10:00:44.432606,18.0,0.0,
Tanzania,2020-05-10 10:00:44.432606,0.0,0.0,
Jamaica,2020-05-10 10:00:44.432606,8.0,0.0,
Malta,2020-05-10 10:00:44.432606,6.0,0.0,
Taiwan,2020-05-10 10:00:44.432606,0.0,0.0,
Equatorial Guinea,2020-05-10 10:00:44.432606,0.0,0.0,
Réunion,2020-05-10 10:00:44.432606,5.0,0.0,
Venezuela,2020-05-10 10:00:44.432606,12.0,0.0,
Palestine,2020-05-10 10:00:44.432606,0.0,0.0,
Mauritius,2020-05-10 10:00:44.432606,0.0,0.0,
Isle of Man,2020-05-10 10:00:44.432606,1.0,0.0,
Montenegro,2020-05-10 10:00:44.432606,0.0,1.0,
Chad,2020-05-10 10:00:44.432606,0.0,0.0,
Benin,2020-05-10 10:00:44.432606,35.0,0.0,
Sierra Leone,2020-05-10 10:00:44.432606,16.0,0.0,
Vietnam,2020-05-10 10:00:44.432606,0.0,0.0,
Rwanda,2020-05-10 10:00:44.432606,4.0,0.0,
Congo,2020-05-10 10:00:44.432606,0.0,0.0,
Zambia,2020-05-10 10:00:44.432606,15.0,0.0,
Cabo Verde,2020-05-10 10:00:44.432606,10.0,0.0,
Ethiopia,2020-05-10 10:00:44.432606,29.0,0.0,
Sao Tome and Principe,2020-05-10 10:00:44.432606,0.0,0.0,
Liberia,2020-05-10 10:00:44.432606,0.0,0.0,
Madagascar,2020-05-10 10:00:44.432606,0.0,0.0,
Faeroe Islands,2020-05-10 10:00:44.432606,0.0,0.0,
Martinique,2020-05-10 10:00:44.432606,0.0,0.0,
Haiti,2020-05-10 10:00:44.432606,31.0,3.0,
Myanmar,2020-05-10 10:00:44.432606,2.0,0.0,
Togo,2020-05-10 10:00:44.432606,21.0,1.0,
Eswatini,2020-05-10 10:00:44.432606,9.0,0.0,
Guadeloupe,2020-05-10 10:00:44.432606,0.0,0.0,
Gibraltar,2020-05-10 10:00:44.432606,0.0,0.0,
French Guiana,2020-05-10 10:00:44.432606,3.0,0.0,
CAR,2020-05-10 10:00:44.432606,0.0,0.0,
Brunei,2020-05-10 10:00:44.432606,0.0,0.0,
Cambodia,2020-05-10 10:00:44.432606,0.0,0.0,
Uganda,2020-05-10 10:00:44.432606,5.0,0.0,
South Sudan,2020-05-10 10:00:44.432606,0.0,0.0,
Bermuda,2020-05-10 10:00:44.432606,0.0,0.0,
Trinidad and Tobago,2020-05-10 10:00:44.432606,0.0,0.0,
Nepal,2020-05-10 10:00:44.432606,1.0,0.0,
Guyana,2020-05-10 10:00:44.432606,10.0,0.0,
Aruba,2020-05-10 10:00:44.432606,0.0,0.0,
Monaco,2020-05-10 10:00:44.432606,0.0,0.0,
Bahamas,2020-05-10 10:00:44.432606,0.0,0.0,
Mozambique,2020-05-10 10:00:44.432606,4.0,0.0,
Barbados,2020-05-10 10:00:44.432606,0.0,0.0,
Liechtenstein,2020-05-10 10:00:44.432606,0.0,0.0,
Cayman Islands,2020-05-10 10:00:44.432606,0.0,0.0,
Sint Maarten,2020-05-10 10:00:44.432606,0.0,0.0,
Libya,2020-05-10 10:00:44.432606,0.0,0.0,
French Polynesia,2020-05-10 10:00:44.432606,0.0,0.0,
Malawi,2020-05-10 10:00:44.432606,0.0,0.0,
Yemen,2020-05-10 10:00:44.432606,17.0,1.0,
Syria,2020-05-10 10:00:44.432606,0.0,0.0,
Macao,2020-05-10 10:00:44.432606,0.0,0.0,
Angola,2020-05-10 10:00:44.432606,0.0,0.0,
Mongolia,2020-05-10 10:00:44.432606,0.0,0.0,
Saint Martin,2020-05-10 10:00:44.432606,0.0,0.0,
Eritrea,2020-05-10 10:00:44.432606,0.0,0.0,
Zimbabwe,2020-05-10 10:00:44.432606,1.0,0.0,
Antigua and Barbuda,2020-05-10 10:00:44.432606,0.0,0.0,
Timor-Leste,2020-05-10 10:00:44.432606,0.0,0.0,
Botswana,2020-05-10 10:00:44.432606,0.0,0.0,
Grenada,2020-05-10 10:00:44.432606,0.0,0.0,
Gambia,2020-05-10 10:00:44.432606,0.0,0.0,
Laos,2020-05-10 10:00:44.432606,0.0,0.0,
Belize,2020-05-10 10:00:44.432606,0.0,0.0,
Fiji,2020-05-10 10:00:44.432606,0.0,0.0,
New Caledonia,2020-05-10 10:00:44.432606,0.0,0.0,
Saint Lucia,2020-05-10 10:00:44.432606,0.0,0.0,
St. Vincent Grenadines,2020-05-10 10:00:44.432606,0.0,0.0,
Nicaragua,2020-05-10 10:00:44.432606,0.0,0.0,
Curaçao,2020-05-10 10:00:44.432606,0.0,0.0,
Dominica,2020-05-10 10:00:44.432606,0.0,0.0,
Namibia,2020-05-10 10:00:44.432606,0.0,0.0,
Burundi,2020-05-10 10:00:44.432606,0.0,0.0,
Saint Kitts and Nevis,2020-05-10 10:00:44.432606,0.0,0.0,
Falkland Islands,2020-05-10 10:00:44.432606,0.0,0.0,
Turks and Caicos,2020-05-10 10:00:44.432606,0.0,0.0,
Vatican City,2020-05-10 10:00:44.432606,0.0,0.0,
Comoros,2020-05-10 10:00:44.432606,0.0,0.0,
Montserrat,2020-05-10 10:00:44.432606,0.0,0.0,
Greenland,2020-05-10 10:00:44.432606,0.0,0.0,
Seychelles,2020-05-10 10:00:44.432606,0.0,0.0,
Suriname,2020-05-10 10:00:44.432606,0.0,0.0,
MS Zaandam,2020-05-10 10:00:44.432606,0.0,0.0,
Mauritania,2020-05-10 10:00:44.432606,0.0,0.0,
Papua New Guinea,2020-05-10 10:00:44.432606,0.0,0.0,
British Virgin Islands,2020-05-10 10:00:44.432606,0.0,0.0,
Bhutan,2020-05-10 10:00:44.432606,0.0,0.0,
Caribbean Netherlands,2020-05-10 10:00:44.432606,0.0,0.0,
St. Barth,2020-05-10 10:00:44.432606,0.0,0.0,
Western Sahara,2020-05-10 10:00:44.432606,0.0,0.0,
Anguilla,2020-05-10 10:00:44.432606,0.0,0.0,
Saint Pierre Miquelon,2020-05-10 10:00:44.432606,0.0,0.0,
China,2020-05-09 08:11:58.666037,1.0,0.0,
USA,2020-05-09 08:11:58.666037,25524.0,1422.0,
Spain,2020-05-09 08:11:58.666037,2666.0,179.0,
Italy,2020-05-09 08:11:58.666037,1083.0,194.0,
UK,2020-05-09 08:11:58.666037,3896.0,346.0,
Russia,2020-05-09 08:11:58.666037,10817.0,104.0,
France,2020-05-09 08:11:58.666037,579.0,80.0,
Germany,2020-05-09 08:11:58.666037,736.0,39.0,
Brazil,2020-05-09 08:11:58.666037,10169.0,664.0,
Turkey,2020-05-09 08:11:58.666037,1546.0,50.0,
Iran,2020-05-09 08:11:58.666037,1529.0,48.0,
Canada,2020-05-09 08:11:58.666037,1268.0,124.0,
Peru,2020-05-09 08:11:58.666037,3168.0,100.0,
India,2020-05-09 08:11:58.666037,3113.0,116.0,
Belgium,2020-05-09 08:11:58.666037,585.0,60.0,
Netherlands,2020-05-09 08:11:58.666037,289.0,63.0,
Saudi Arabia,2020-05-09 08:11:58.666037,1704.0,10.0,
Mexico,2020-05-09 08:11:58.666037,1906.0,199.0,
Switzerland,2020-05-09 08:11:58.666037,44.0,7.0,
Ecuador,2020-05-09 08:11:58.666037,253.0,13.0,
Pakistan,2020-05-09 08:11:58.666037,2301.0,37.0,
Portugal,2020-05-09 08:11:58.666037,138.0,12.0,
Chile,2020-05-09 08:11:58.666037,1247.0,10.0,
Sweden,2020-05-09 08:11:58.666037,656.0,45.0,
Ireland,2020-05-09 08:11:58.666037,219.0,17.0,
Singapore,2020-05-09 08:11:58.666037,753.0,0.0,
Belarus,2020-05-09 08:11:58.666037,951.0,5.0,
Qatar,2020-05-09 08:11:58.666037,1130.0,1.0,
UAE,2020-05-09 08:11:58.666037,624.0,11.0,
Israel,2020-05-09 08:11:58.666037,18.0,2.0,
Austria,2020-05-09 08:11:58.666037,59.0,1.0,
Japan,2020-05-09 08:11:58.666037,88.0,17.0,
Poland,2020-05-09 08:11:58.666037,285.0,9.0,
Romania,2020-05-09 08:11:58.666037,320.0,16.0,
Ukraine,2020-05-09 08:11:58.666037,515.0,15.0,
Bangladesh,2020-05-09 08:11:58.666037,636.0,8.0,
Indonesia,2020-05-09 08:11:58.666037,533.0,16.0,
S. Korea,2020-05-09 08:11:58.666037,18.0,0.0,
Philippines,2020-05-09 08:11:58.666037,147.0,8.0,
Colombia,2020-05-09 08:11:58.666037,444.0,17.0,
Denmark,2020-05-09 08:11:58.666037,101.0,4.0,
Serbia,2020-05-09 08:11:58.666037,89.0,4.0,
Dominican Republic,2020-05-09 08:11:58.666037,506.0,5.0,
South Africa,2020-05-09 08:11:58.666037,525.0,8.0,
Egypt,2020-05-09 08:11:58.666037,488.0,11.0,
Norway,2020-05-09 08:11:58.666037,29.0,1.0,
Czechia,2020-05-09 08:11:58.666037,18.0,3.0,
Panama,2020-05-09 08:11:58.666037,202.0,6.0,
Kuwait,2020-05-09 08:11:58.666037,415.0,2.0,
Australia,2020-05-09 08:11:58.666037,15.0,0.0,
Malaysia,2020-05-09 08:11:58.666037,54.0,1.0,
Morocco,2020-05-09 08:11:58.666037,199.0,0.0,
Finland,2020-05-09 08:11:58.666037,142.0,5.0,
Argentina,2020-05-09 08:11:58.666037,165.0,7.0,
Algeria,2020-05-09 08:11:58.666037,189.0,6.0,
Kazakhstan,2020-05-09 08:11:58.666037,141.0,0.0,
Moldova,2020-05-09 08:11:58.666037,139.0,11.0,
Bahrain,2020-05-09 08:11:58.666037,330.0,0.0,
Ghana,2020-05-09 08:11:58.666037,251.0,4.0,
Nigeria,2020-05-09 08:11:58.666037,239.0,11.0,
Afghanistan,2020-05-09 08:11:58.666037,255.0,6.0,
Luxembourg,2020-05-09 08:11:58.666037,6.0,1.0,
Oman,2020-05-09 08:11:58.666037,112.0,1.0,
Hungary,2020-05-09 08:11:58.666037,35.0,13.0,
Armenia,2020-05-09 08:11:58.666037,146.0,1.0,
Thailand,2020-05-09 08:11:58.666037,4.0,1.0,
Greece,2020-05-09 08:11:58.666037,19.0,1.0,
Iraq,2020-05-09 08:11:58.666037,76.0,3.0,
Azerbaijan,2020-05-09 08:11:58.666037,143.0,3.0,
Uzbekistan,2020-05-09 08:11:58.666037,24.0,0.0,
Cameroon,2020-05-09 08:11:58.666037,7.0,0.0,
Bolivia,2020-05-09 08:11:58.666037,185.0,4.0,
Croatia,2020-05-09 08:11:58.666037,15.0,1.0,
Bosnia and Herzegovina,2020-05-09 08:11:58.666037,20.0,4.0,
Guinea,2020-05-09 08:11:58.666037,33.0,0.0,
Bulgaria,2020-05-09 08:11:58.666037,49.0,4.0,
Iceland,2020-05-09 08:11:58.666037,0.0,0.0,
Honduras,2020-05-09 08:11:58.666037,86.0,2.0,
Cuba,2020-05-09 08:11:58.666037,13.0,0.0,
Estonia,2020-05-09 08:11:58.666037,8.0,4.0,
Ivory Coast,2020-05-09 08:11:58.666037,65.0,1.0,
Senegal,2020-05-09 08:11:58.666037,83.0,4.0,
North Macedonia,2020-05-09 08:11:58.666037,36.0,1.0,
New Zealand,2020-05-09 08:11:58.666037,2.0,0.0,
Slovakia,2020-05-09 08:11:58.666037,0.0,0.0,
Slovenia,2020-05-09 08:11:58.666037,4.0,1.0,
Lithuania,2020-05-09 08:11:58.666037,8.0,0.0,
Djibouti,2020-05-09 08:11:58.666037,54.0,0.0,
Sudan,2020-05-09 08:11:58.666037,53.0,5.0,
Hong Kong,2020-05-09 08:11:58.666037,0.0,0.0,
Tunisia,2020-05-09 08:11:58.666037,2.0,0.0,
Somalia,2020-05-09 08:11:58.666037,69.0,4.0,
Mayotte,2020-05-09 08:11:58.666037,134.0,1.0,
DRC,2020-05-09 08:11:58.666037,74.0,3.0,
Kyrgyzstan,2020-05-09 08:11:58.666037,25.0,0.0,
Latvia,2020-05-09 08:11:58.666037,2.0,0.0,
Guatemala,2020-05-09 08:11:58.666037,68.0,1.0,
Cyprus,2020-05-09 08:11:58.666037,1.0,0.0,
Albania,2020-05-09 08:11:58.666037,6.0,0.0,
Sri Lanka,2020-05-09 08:11:58.666037,12.0,0.0,
Niger,2020-05-09 08:11:58.666037,20.0,1.0,
Lebanon,2020-05-09 08:11:58.666037,13.0,0.0,
Maldives,2020-05-09 08:11:58.666037,46.0,0.0,
El Salvador,2020-05-09 08:11:58.666037,42.0,1.0,
Costa Rica,2020-05-09 08:11:58.666037,7.0,0.0,
Andorra,2020-05-09 08:11:58.666037,2.0,1.0,
Burkina Faso,2020-05-09 08:11:58.666037,4.0,0.0,
Diamond Princess,2020-05-09 08:11:58.666037,0.0,0.0,
Uruguay,2020-05-09 08:11:58.666037,8.0,0.0,
Mali,2020-05-09 08:11:58.666037,24.0,2.0,
Paraguay,2020-05-09 08:11:58.666037,126.0,0.0,
Gabon,2020-05-09 08:11:58.666037,41.0,0.0,
Kenya,2020-05-09 08:11:58.666037,28.0,1.0,
Guinea-Bissau,2020-05-09 08:11:58.666037,47.0,1.0,
San Marino,2020-05-09 08:11:58.666037,14.0,0.0,
Georgia,2020-05-09 08:11:58.666037,3.0,0.0,
Tajikistan,2020-05-09 08:11:58.666037,90.0,8.0,
Channel Islands,2020-05-09 08:11:58.666037,0.0,0.0,
Jordan,2020-05-09 08:11:58.666037,14.0,0.0,
Tanzania,2020-05-09 08:11:58.666037,0.0,0.0,
Jamaica,2020-05-09 08:11:58.666037,2.0,0.0,
Malta,2020-05-09 08:11:58.666037,1.0,0.0,
Taiwan,2020-05-09 08:11:58.666037,0.0,0.0,
Equatorial Guinea,2020-05-09 08:11:58.666037,0.0,0.0,
Réunion,2020-05-09 08:11:58.666037,5.0,0.0,
Venezuela,2020-05-09 08:11:58.666037,14.0,0.0,
Palestine,2020-05-09 08:11:58.666037,0.0,0.0,
Mauritius,2020-05-09 08:11:58.666037,0.0,0.0,
Isle of Man,2020-05-09 08:11:58.666037,0.0,0.0,
Montenegro,2020-05-09 08:11:58.666037,0.0,0.0,
Chad,2020-05-09 08:11:58.666037,62.0,3.0,
Sierra Leone,2020-05-09 08:11:58.666037,34.0,1.0,
Vietnam,2020-05-09 08:11:58.666037,0.0,0.0,
Benin,2020-05-09 08:11:58.666037,42.0,0.0,
Rwanda,2020-05-09 08:11:58.666037,7.0,0.0,
Congo,2020-05-09 08:11:58.666037,0.0,0.0,
Zambia,2020-05-09 08:11:58.666037,85.0,3.0,
Cabo Verde,2020-05-09 08:11:58.666037,6.0,0.0,
Ethiopia,2020-05-09 08:11:58.666037,16.0,1.0,
Sao Tome and Principe,2020-05-09 08:11:58.666037,0.0,0.0,
Liberia,2020-05-09 08:11:58.666037,0.0,0.0,
Madagascar,2020-05-09 08:11:58.666037,0.0,0.0,
Faeroe Islands,2020-05-09 08:11:58.666037,0.0,0.0,
Martinique,2020-05-09 08:11:58.666037,0.0,0.0,
Myanmar,2020-05-09 08:11:58.666037,1.0,0.0,
Eswatini,2020-05-09 08:11:58.666037,4.0,0.0,
Guadeloupe,2020-05-09 08:11:58.666037,0.0,0.0,
Togo,2020-05-09 08:11:58.666037,8.0,0.0,
Haiti,2020-05-09 08:11:58.666037,5.0,0.0,
Gibraltar,2020-05-09 08:11:58.666037,0.0,0.0,
CAR,2020-05-09 08:11:58.666037,0.0,0.0,
Brunei,2020-05-09 08:11:58.666037,0.0,0.0,
French Guiana,2020-05-09 08:11:58.666037,0.0,0.0,
Cambodia,2020-05-09 08:11:58.666037,0.0,0.0,
South Sudan,2020-05-09 08:11:58.666037,0.0,0.0,
Bermuda,2020-05-09 08:11:58.666037,0.0,0.0,
Trinidad and Tobago,2020-05-09 08:11:58.666037,0.0,0.0,
Uganda,2020-05-09 08:11:58.666037,15.0,0.0,
Nepal,2020-05-09 08:11:58.666037,7.0,0.0,
Aruba,2020-05-09 08:11:58.666037,0.0,0.0,
Monaco,2020-05-09 08:11:58.666037,1.0,0.0,
Guyana,2020-05-09 08:11:58.666037,0.0,0.0,
Bahamas,2020-05-09 08:11:58.666037,0.0,0.0,
Mozambique,2020-05-09 08:11:58.666037,5.0,0.0,
Barbados,2020-05-09 08:11:58.666037,1.0,0.0,
Liechtenstein,2020-05-09 08:11:58.666037,0.0,0.0,
Cayman Islands,2020-05-09 08:11:58.666037,0.0,0.0,
Sint Maarten,2020-05-09 08:11:58.666037,0.0,1.0,
Libya,2020-05-09 08:11:58.666037,0.0,0.0,
French Polynesia,2020-05-09 08:11:58.666037,0.0,0.0,
Malawi,2020-05-09 08:11:58.666037,13.0,0.0,
Syria,2020-05-09 08:11:58.666037,0.0,0.0,
Macao,2020-05-09 08:11:58.666037,0.0,0.0,
Angola,2020-05-09 08:11:58.666037,0.0,0.0,
Mongolia,2020-05-09 08:11:58.666037,0.0,0.0,
Saint Martin,2020-05-09 08:11:58.666037,1.0,0.0,
Eritrea,2020-05-09 08:11:58.666037,0.0,0.0,
